Name #1,Name #2,Event,Location,Stadt,Type,Year,Channel,Uploaded,URL,Views,ID,hidden,Processed
YOUNG KENNEDY,LIUZ,,,,Accapella,2023,FOB,2023-07-16,https://www.youtube.com/watch?v=SNVsQYlBxIE,4445,SNVsQYlBxIE,ACAPELLA BATTLE,2024-08-03T02:43:42.881-04:00
BARETTA,OLDBOY,,,,Accapella,2023,FOB,2023-07-14,https://www.youtube.com/watch?v=GWuP4kXR1Kg,2929,GWuP4kXR1Kg,ACAPELLA BATTLE,2024-08-03T02:43:42.881-04:00
Karkobi,Hiding John,,,,Accapella,2023,DLTLLY,2023-07-14,https://www.youtube.com/watch?v=MI6qkQeEBXE,79422,MI6qkQeEBXE,MAYhem #6,2024-08-03T02:43:42.881-04:00
Kid Soldier,Hansen,,,,Accapella,2023,DLTLLY,2023-07-09,https://www.youtube.com/watch?v=dF87SGCIRYU,58881,dF87SGCIRYU,MAYhem #6,2024-08-03T02:43:42.881-04:00
Zeuge,Joseph Steinschleuder,,,,Accapella,2023,DLTLLY,2023-07-08,https://www.youtube.com/watch?v=rOr6ZAP9SDU,42567,rOr6ZAP9SDU,MAYhem #6,2024-08-03T02:43:42.882-04:00
Jindo109,Liuz,Proving Grounds Vol. 3,,Berlin,Accapella,2023,DLTLLY,2023-07-07,https://www.youtube.com/watch?v=VcwX1YM5mTA,67086,VcwX1YM5mTA,Proving Grounds Berlin,2024-08-03T02:43:42.882-04:00
FINNASTIC,FAIVEL,,,,On Beat,2023,FOB,2023-07-07,https://www.youtube.com/watch?v=IvW0VwU-bD4,4956,IvW0VwU-bD4,ON BEAT BATTLE,2024-08-03T02:43:42.882-04:00
Mavgic,Bong Teggy,,,,On Beat,2023,DLTLLY,2023-07-02,https://www.youtube.com/watch?v=7cWynBFYZKo,130850,7cWynBFYZKo,🏆  Titlematch 🏆,2024-08-03T02:43:42.882-04:00
MOODY,CSN GALACTICO,,,,Accapella,2023,FOB,2023-06-30,https://www.youtube.com/watch?v=xsiNjqXkrmU,5905,xsiNjqXkrmU,ACAPELLA BATTLE,2024-08-03T02:43:42.882-04:00
EZRA,TECEY,,,,Accapella,2023,FOB,2023-06-30,https://www.youtube.com/watch?v=o6pKCGAZ8jg,2432,o6pKCGAZ8jg,ACAPELLA BATTLE,2024-08-03T02:43:42.882-04:00
Rolling G,Jeystone,Proving Grounds Vol. 3,,Berlin,Accapella,2023,DLTLLY,2023-06-25,https://www.youtube.com/watch?v=WTKQAIjN1Vc,20104,WTKQAIjN1Vc,Proving Grounds Berlin,2024-08-03T02:43:42.882-04:00
Kiruma,Jeystone,,,,Accapella,2023,DUDL,2023-06-24,https://www.youtube.com/watch?v=ri_S-oeZ_eY,25845,ri_S-oeZ_eY,Battle,2024-08-03T02:43:42.883-04:00
LARA SOFT,MAT052,,,,On Beat,2023,FOB,2023-06-21,https://www.youtube.com/watch?v=on745CtUTC8,6449,on745CtUTC8,ON BEAT BATTLE,2024-08-03T02:43:42.883-04:00
Mars,ZinZity,NRWeekend 6,,,Accapella,2023,DLTLLY,2023-06-18,https://www.youtube.com/watch?v=GlT7vWzBfgA,63323,GlT7vWzBfgA,NRWeekend 6,2024-08-03T02:43:42.883-04:00
Julo,SnakeHeadRhyme,,,,Accapella,2023,DUDL,2023-06-17,https://www.youtube.com/watch?v=-YKMqAAxT8o,13093,-YKMqAAxT8o,Battle,2024-08-03T02:43:42.883-04:00
Mc Geuner,DeeLah,NRWeekend 6,,,Accapella,2023,DLTLLY,2023-06-11,https://www.youtube.com/watch?v=OqlGnaMrdxE,34436,OqlGnaMrdxE,NRWeekend 6,2024-08-03T02:43:42.883-04:00
LUCKYLILY,CRAZYO,,,,Accapella,2023,FOB,2023-06-11,https://www.youtube.com/watch?v=UvS4sFibdO8,8359,UvS4sFibdO8,ACAPELLA BATTLE,2024-08-03T02:43:42.883-04:00
FreeKno,LevRudi,,,,Accapella,2023,DUDL,2023-06-10,https://www.youtube.com/watch?v=9hUmhQs6_Mo,11564,9hUmhQs6_Mo,Battle,2024-08-03T02:43:42.883-04:00
Swear Boss,Chaarlz,,,,On Beat,2023,DLTLLY,2023-06-09,https://www.youtube.com/watch?v=xsppHOOGjuE,33070,xsppHOOGjuE,Bars von Chaarlz,2024-08-03T02:43:42.884-04:00
MC GEUNER,JOSEPH STEINSCHLEUDER,,,,Accapella,2023,FOB,2023-06-08,https://www.youtube.com/watch?v=PqIW0yKlenc,35624,PqIW0yKlenc,ACAPELLA BATTLE,2024-08-03T02:43:42.884-04:00
Jack Dragon,Duff,NRWeekend 6,,,Accapella,2023,DLTLLY,2023-06-04,https://www.youtube.com/watch?v=DaR9eHH76rU,25319,DaR9eHH76rU,NRWeekend 6,2024-08-03T02:43:42.884-04:00
THORA,NICK SHIT,,,,Accapella,2023,FOB,2023-06-04,https://www.youtube.com/watch?v=YcZozCm_xbk,2840,YcZozCm_xbk,ACAPELLA BATTLE,2024-08-03T02:43:42.884-04:00
XtraHerb,Trunkenbold,,,,Accapella,2023,DUDL,2023-06-03,https://www.youtube.com/watch?v=wmR1ZNP60_s,8985,wmR1ZNP60_s,Battle,2024-08-03T02:43:42.884-04:00
MC Janosch,Quasi Infamous,Proving Grounds Vol. 3,,Berlin,Accapella,2023,DLTLLY,2023-05-31,https://www.youtube.com/watch?v=zP_94cQIw4U,17367,zP_94cQIw4U,Proving Grounds Berlin,2024-08-03T02:43:42.884-04:00
Bronko Banano,Young Kennedy,Proving Grounds Vol. 3,,Berlin,Accapella,2023,DLTLLY,2023-05-31,https://www.youtube.com/watch?v=djAFYil0UhI,10096,djAFYil0UhI,Proving Grounds Berlin,2024-08-03T02:43:42.884-04:00
T-WAY & TOLLSCHOCK & BURST & EZRA & HEINZ87,NATIF (& YAAMANN),,,,Accapella,2023,FOB,2023-05-31,https://www.youtube.com/watch?v=s8txdXxnA78,6739,s8txdXxnA78,5 GEGEN NATIF,2024-08-03T02:43:42.884-04:00
Yarambo,Craze,NRWeekend 6,,,Accapella,2023,DLTLLY,2023-05-28,https://www.youtube.com/watch?v=46OYZ6po0Ak,109869,46OYZ6po0Ak,NRWeekend 6,2024-08-03T02:43:42.885-04:00
Nio,Vesso,,,,Accapella,2023,DUDL,2023-05-27,https://www.youtube.com/watch?v=GiTmnInso14,6611,GiTmnInso14,Battle,2024-08-03T02:43:42.885-04:00
Celune,Wenzel Washington,Proving Grounds Vol. 3,,Berlin,Accapella,2023,DLTLLY,2023-05-26,https://www.youtube.com/watch?v=vrsYi_dzJAM,23874,vrsYi_dzJAM,Proving Grounds Berlin,2024-08-03T02:43:42.885-04:00
Joseph Steinschleuder,Requiem,NRWeekend 6,,,Accapella,2023,DLTLLY,2023-05-21,https://www.youtube.com/watch?v=b7Ous_8Wlug,37661,b7Ous_8Wlug,NRWeekend 6,2024-08-03T02:43:42.885-04:00
S-Staticx,Rebellion,,,,Accapella,2023,DUDL,2023-05-20,https://www.youtube.com/watch?v=CxLrqhH-DBk,5877,CxLrqhH-DBk,Battle,2024-08-03T02:43:42.886-04:00
Valik,Davis,Proving Grounds Vol. 3,,Berlin,Accapella,2023,DLTLLY,2023-05-19,https://www.youtube.com/watch?v=LyPTX5qeZD0,12915,LyPTX5qeZD0,Proving Grounds Berlin,2024-08-03T02:43:42.886-04:00
DADDA,P-HAZE,,,,Accapella,2023,FOB,2023-05-19,https://www.youtube.com/watch?v=AhJOsTxYeUE,4933,AhJOsTxYeUE,ACAPELLA BATTLE,2024-08-03T02:43:42.886-04:00
Neilz,Tobi High,NRWeekend 6,,,Accapella,2023,DLTLLY,2023-05-14,https://www.youtube.com/watch?v=jhhMGXy1LF8,65928,jhhMGXy1LF8,NRWeekend 6,2024-08-03T02:43:42.886-04:00
JANAUND,PESC,,,,Accapella,2023,FOB,2023-05-12,https://www.youtube.com/watch?v=rJEsiba2m2Y,5200,rJEsiba2m2Y,ACAPELLA BATTLE,2024-08-03T02:43:42.886-04:00
MOODY,NEOS,,,,Accapella,2023,FOB,2023-05-07,https://www.youtube.com/watch?v=iBL1KeH3-Zg,2981,iBL1KeH3-Zg,ACAPELLA BATTLE,2024-08-03T02:43:42.886-04:00
CLOUDSURFER,CSN GALACTICO,,,,Accapella,2023,FOB,2023-05-05,https://www.youtube.com/watch?v=91Ics6zQVbw,6452,91Ics6zQVbw,ACAPELLA BATTLE,2024-08-03T02:43:42.886-04:00
DER SERGEANT,M.F.L.,,,,Accapella,2023,FOB,2023-04-28,https://www.youtube.com/watch?v=G2FxBew9Jug,6641,G2FxBew9Jug,ACAPELLA BATTLE,2024-08-03T02:43:42.887-04:00
MORGANA,STEEL,Unbeatable,,,On Beat,2023,FOB,2023-04-21,https://www.youtube.com/watch?v=WAFnWLi2kQM,33451,WAFnWLi2kQM,ON BEAT BATTLE,2024-08-03T02:43:42.887-04:00
PHASENKIND,MC COLOGNE,Unbeatable,,,On Beat,2023,FOB,2023-04-14,https://www.youtube.com/watch?v=zJNkeDhTDJo,17154,zJNkeDhTDJo,ON BEAT BATTLE,2024-08-03T02:43:42.887-04:00
Maka,Zeptah,NRWeekend 6,Spektakulum,Düsseldorf,Accapella,2023,DLTLLY,2023-04-09,https://www.youtube.com/watch?v=tE_8ZrKkRL4,16130,tE_8ZrKkRL4,NRWeekend 6,2024-08-03T02:43:42.887-04:00
Niza,Heinz87,Proving Grounds,,Wiesbaden,Accapella,2023,DLTLLY,2023-04-02,https://www.youtube.com/watch?v=GwIj5C8bPBs,15489,GwIj5C8bPBs,Proving Grounds Kontext Wiesbaden,2024-08-03T02:43:42.887-04:00
S-Staticx,Der Sir (JollyJay),Proving Grounds,,Wiesbaden,Accapella,2023,DLTLLY,2023-03-31,https://www.youtube.com/watch?v=Od-__geija4,9422,Od-__geija4,Proving Grounds Kontext Wiesbaden,2024-08-03T02:43:42.887-04:00
LUG SERIOUS,BANDAN,,,,On Beat,2023,FOB,2023-03-29,https://www.youtube.com/watch?v=iCJvT7zXNfY,4020,iCJvT7zXNfY,ON BEAT BATTLE,2024-08-03T02:43:42.887-04:00
MEIDI,KATO,,,,Accapella,2023,DLTLLY,2023-03-27,https://www.youtube.com/watch?v=BzgruMrzHLE,21696,BzgruMrzHLE,MAYhem 6 - PROVOKATION 1/6,2024-08-03T02:43:42.887-04:00
Aladin,Oregano,Proving Grounds,,Wiesbaden,Accapella,2023,DLTLLY,2023-03-26,https://www.youtube.com/watch?v=34HlNq1_VfI,24485,34HlNq1_VfI,Proving Grounds Wiesbaden,2024-08-03T02:43:42.887-04:00
HEYZEN,TECEY,,,,On Beat,2023,FOB,2023-03-23,https://www.youtube.com/watch?v=Fw7e-M3WdOI,2890,Fw7e-M3WdOI,ON BEAT BATTLE,2024-08-03T02:43:42.888-04:00
Mordrake,Faivel,Proving Grounds,,Wiesbaden,Accapella,2023,DLTLLY,2023-03-19,https://www.youtube.com/watch?v=pxKAJ5Ivies,14158,pxKAJ5Ivies,Proving Grounds Wiesbaden,2024-08-03T02:43:42.888-04:00
Mighty P,Shizu,,,,Accapella,2023,DLTLLY,2023-03-17,https://www.youtube.com/watch?v=lqYWya5f8gM,10611,lqYWya5f8gM,Freestyle um 3. Platz,2024-08-03T02:43:42.888-04:00
PRYME,FINNASTIC,,,,On Beat,2023,FOB,2023-03-17,https://www.youtube.com/watch?v=SC4utzuA9ks,4766,SC4utzuA9ks,ON BEAT BATTLE,2024-08-03T02:43:42.888-04:00
FINNASTIC,VESSO,,,,On Beat,2023,FOB,2023-03-17,https://www.youtube.com/watch?v=djWWmOoyq4Q,3131,djWWmOoyq4Q,ON BEAT BATTLE,2024-08-03T02:43:42.888-04:00
DADDA,MAT052,,,,On Beat,2023,FOB,2023-03-15,https://www.youtube.com/watch?v=VrI_EoQAHb8,5840,VrI_EoQAHb8,ON BEAT BATTLE,2024-08-03T02:43:42.888-04:00
FREEZY & DESPO,ZEPTAH & ORPHXN,,,,On Beat,2023,FOB,2023-03-14,https://www.youtube.com/watch?v=bnrYiUeZcmc,14960,bnrYiUeZcmc,ON BEAT BATTLE,2024-08-03T02:43:42.888-04:00
PHASENKIND,MC COLOGNE,,,,On Beat,2023,FOB,2023-03-14,https://www.youtube.com/watch?v=wGVt1b9k1-s,1474,wGVt1b9k1-s,ON BEAT BATTLE,2024-08-03T02:43:42.888-04:00
Holu & Freekno,Joseph Steinschleuder & Triple Beat,,,,Accapella,2023,DLTLLY,2023-03-12,https://www.youtube.com/watch?v=wD1OXlkgxuo,37011,wD1OXlkgxuo,2on2,2024-08-03T02:43:42.888-04:00
Krom,Shizu,,,Kassel,Accapella,2023,DLTLLY,2023-03-10,https://www.youtube.com/watch?v=5At2_Fwibvw,13109,5At2_Fwibvw,Freestyle Halbfinale 2/2  Kassel,2024-08-03T02:43:42.889-04:00
Kairuzo,Freezy,,,Kassel,On Beat,2023,DLTLLY,2023-03-05,https://www.youtube.com/watch?v=TWFbqnebTV8,15111,TWFbqnebTV8,Kassel,2024-08-03T02:43:42.889-04:00
JOSEPH STEINSCHLEUDER,KAIRUZO,,,,On Beat,2023,FOB,2023-03-05,https://www.youtube.com/watch?v=6dsqwWjEHYs,27855,6dsqwWjEHYs,ON BEAT BATTLE,2024-08-03T02:43:42.889-04:00
Papi Schlauch,Mighty P,,,Kassel,Accapella,2023,DLTLLY,2023-03-03,https://www.youtube.com/watch?v=GvjjcKT6ht8,22039,GvjjcKT6ht8,Freestyle Halbfinale 1/2  Kassel,2024-08-03T02:43:42.889-04:00
Gerro,Bilal,,,Kassel,Accapella,2023,DLTLLY,2023-02-26,https://www.youtube.com/watch?v=PtphnbYBD-g,20916,PtphnbYBD-g,Kassel,2024-08-03T02:43:42.889-04:00
Muro,Mighty P,,,Kassel,Accapella,2023,DLTLLY,2023-02-24,https://www.youtube.com/watch?v=FjKugbIQk7w,14301,FjKugbIQk7w,Freestyle Viertelfinale 4/4 Kassel,2024-08-03T02:43:42.889-04:00
Krom,Notyzze,,,Kassel,Accapella,2023,DLTLLY,2023-02-21,https://www.youtube.com/watch?v=98g7Cy_XbxY,27013,98g7Cy_XbxY,Freestyle Viertelfinale 3/4  Kassel,2024-08-03T02:43:42.889-04:00
MC Geuner,Shizu,,,Kassel,Accapella,2023,DLTLLY,2023-02-17,https://www.youtube.com/watch?v=AvAcIKtEhwc,13583,AvAcIKtEhwc,Freestyle Viertelfinale 2/4 Kassel,2024-08-03T02:43:42.889-04:00
Craze,Papi Schlauch,,,Kassel,Accapella,2023,DLTLLY,2023-02-14,https://www.youtube.com/watch?v=cFxjz1ESlrA,25386,cFxjz1ESlrA,Freestyle Viertelfinale 1/4 Kassel,2024-08-03T02:43:42.889-04:00
Vyrus,Bong Teggy,DISSember 4,Festsaal Kreuzberg,Berlin,On Beat,2023,DLTLLY,2023-02-12,https://www.youtube.com/watch?v=0j2whdG-GRI,114471,0j2whdG-GRI,DISSember 6,2024-08-03T02:43:42.889-04:00
Julo,Kid Soldier,DISSember 4,Festsaal Kreuzberg,Berlin,Accapella,2023,DLTLLY,2023-02-05,https://www.youtube.com/watch?v=9sm6ohBf5jM,41969,9sm6ohBf5jM,DISSember 6,2024-08-03T02:43:42.890-04:00
Kiruma,LevRudi,,,,Accapella,2022,DUDL,2023-02-04,https://www.youtube.com/watch?v=cy4tB0dKQvQ,22503,cy4tB0dKQvQ,Battle,2024-08-03T02:43:42.890-04:00
Neilz,Wolff,DISSember 4,Festsaal Kreuzberg,Berlin,Accapella,2023,DLTLLY,2023-02-02,https://www.youtube.com/watch?v=haZz6DTu_-g,56456,haZz6DTu_-g,DISSember 6,2024-08-03T02:43:42.890-04:00
Kato,Robscure,,,,Accapella,2023,DLTLLY,2023-01-29,https://www.youtube.com/watch?v=N2dkTa_mUcg,65246,N2dkTa_mUcg,🏆 TITLE MATCH 🏆,2024-08-03T02:43:42.890-04:00
MC Rabiat,Morgana,,,,Accapella,2022,DUDL,2023-01-28,https://www.youtube.com/watch?v=YZjDfu6_Hq4,6044,YZjDfu6_Hq4,Battle,2024-08-03T02:43:42.890-04:00
Hiding John,MC Geuner,DISSember 4,Festsaal Kreuzberg,Berlin,Accapella,2023,DLTLLY,2023-01-22,https://www.youtube.com/watch?v=grXVswnsBUY,57822,grXVswnsBUY,DISSember 6,2024-08-03T02:43:42.890-04:00
Jindo109,Quasi,,,,Accapella,2022,DUDL,2023-01-21,https://www.youtube.com/watch?v=tBp6PGi6uno,85395,tBp6PGi6uno,Battle,2024-08-03T02:43:42.890-04:00
Karanova,BanDan,DISSember 4,Festsaal Kreuzberg,Berlin,On Beat,2023,DLTLLY,2023-01-15,https://www.youtube.com/watch?v=4wcUZ0dY-LA,22922,4wcUZ0dY-LA,DISSember 6,2024-08-03T02:43:42.890-04:00
Jeystone,Vorstadtflokati,,,,Accapella,2022,DUDL,2023-01-14,https://www.youtube.com/watch?v=VvxXsgtdpE0,6908,VvxXsgtdpE0,Battle,2024-08-03T02:43:42.891-04:00
Mars B.,JollyJay,,,Kassel,Accapella,2023,DLTLLY,2023-01-08,https://www.youtube.com/watch?v=gGQdvDUSOpo,106632,gGQdvDUSOpo,Kassel,2024-08-03T02:43:42.891-04:00
Flashus Christus,Schlawin0r,,,,Accapella,2022,DUDL,2023-01-07,https://www.youtube.com/watch?v=NmmCLoAfZ5k,7138,NmmCLoAfZ5k,Battle,2024-08-03T02:43:42.891-04:00
YAAMANN,TOMMY2LATE (BATTLE UM PLATZ 3),,,,Accapella,2023,FOB,2023-01-02,https://www.youtube.com/watch?v=01BN8cP4K2s,2858,01BN8cP4K2s,FREESTYLE BATTLE,2024-08-03T02:43:42.891-04:00
CRAZE,MURO (FINALE),,,,Accapella,2023,FOB,2023-01-02,https://www.youtube.com/watch?v=38oHMQzefu4,6997,38oHMQzefu4,FREESTYLE BATTLE,2024-08-03T02:43:42.891-04:00
T-Way,Neilz,,,Kassel,Accapella,2023,DLTLLY,2023-01-01,https://www.youtube.com/watch?v=RlbPNOCmPdg,47831,RlbPNOCmPdg,Kassel,2024-08-03T02:43:42.891-04:00
Duff,B-Dad,,,Kassel,Accapella,2022,DLTLLY,2022-12-25,https://www.youtube.com/watch?v=vs4tNDMiQbE,26408,vs4tNDMiQbE,Kassel,2024-08-03T02:43:42.891-04:00
Pulsar,Shaolum,,,Kassel,Accapella,2022,DLTLLY,2022-12-11,https://www.youtube.com/watch?v=xhm1GaoEThA,19533,xhm1GaoEThA,Kassel,2024-08-03T02:43:42.891-04:00
T-WAY,KOOZY,,,,On Beat,2022,FOB,2022-12-09,https://www.youtube.com/watch?v=pZQtoF-rlXI,9799,pZQtoF-rlXI,ON BEAT BATTLE,2024-08-03T02:43:42.891-04:00
ZEPTAH,NOAH263,,,,Accapella,2022,FOB,2022-12-04,https://www.youtube.com/watch?v=Do5mGT8p3rQ,2471,Do5mGT8p3rQ,FREESTYLE BATTLE,2024-08-03T02:43:42.892-04:00
TEACH,VESSO,,,,Accapella,2022,FOB,2022-12-04,https://www.youtube.com/watch?v=FDh0UdIX-3g,2764,FDh0UdIX-3g,FREESTYLE BATTLE,2024-08-03T02:43:42.892-04:00
Papi Schlauch,Craze,,,,Accapella,2022,DLTLLY,2022-12-04,https://www.youtube.com/watch?v=8MwhxBFd0rk,88286,8MwhxBFd0rk,Stellwerk Hamburg,2024-08-03T02:43:42.892-04:00
Shizu,Niza,,,Kassel,Accapella,2022,DLTLLY,2022-11-30,https://www.youtube.com/watch?v=nB5MCOERYgw,23972,nB5MCOERYgw,Kassel,2024-08-03T02:43:42.892-04:00
MORGANA,DESPO,,,,Accapella,2022,FOB,2022-11-28,https://www.youtube.com/watch?v=cr7jeZoQa4Y,5138,cr7jeZoQa4Y,ACAPELLA BATTLE,2024-08-03T02:43:42.892-04:00
MC COLOGNE,LEOQUENT,,,,Accapella,2022,FOB,2022-11-28,https://www.youtube.com/watch?v=srliH-T5M4I,2756,srliH-T5M4I,ACAPELLA BATTLE,2024-08-03T02:43:42.892-04:00
LEONNN,CLOUDSURFER,,,,Accapella,2022,FOB,2022-11-28,https://www.youtube.com/watch?v=YdcZBjLyUdQ,3002,YdcZBjLyUdQ,ACAPELLA BATTLE,2024-08-03T02:43:42.892-04:00
Jack Dragon,Tollschock,,,,Accapella,2022,DLTLLY,2022-11-27,https://www.youtube.com/watch?v=BJFMwGvMeqY,17704,BJFMwGvMeqY,Stellwerk Hamburg,2024-08-03T02:43:42.892-04:00
Shortworth,Kairuzo,Proving Grounds Vol. 2,,Berlin,Accapella,2022,DLTLLY,2022-11-25,https://www.youtube.com/watch?v=moff7jTB0Hk,10722,moff7jTB0Hk,Proving Grounds  Panke Berlin,2024-08-03T02:43:42.892-04:00
DASCHA,NOTYZZE,,,,Accapella,2022,FOB,2022-11-20,https://www.youtube.com/watch?v=Rn3E7Ggt1eI,14697,Rn3E7Ggt1eI,FREESTYLE BATTLE,2024-08-03T02:43:42.893-04:00
Zeuge,D-Kay,,,,Accapella,2022,DLTLLY,2022-11-20,https://www.youtube.com/watch?v=lY1e8yfkpa8,19572,lY1e8yfkpa8,Stellwerk Hamburg,2024-08-03T02:43:42.893-04:00
Der Sir,Bronko Banano aka Street,Proving Grounds Vol. 2,,Berlin,Accapella,2022,DLTLLY,2022-11-18,https://www.youtube.com/watch?v=ZS28WqvU5SM,8402,ZS28WqvU5SM,Proving Grounds  Panke Berlin,2024-08-03T02:43:42.893-04:00
NOTYZZE,DIZZEPTICON,,,,Accapella,2022,FOB,2022-11-14,https://www.youtube.com/watch?v=bJE9flpMmRE,6137,bJE9flpMmRE,FREESTYLE BATTLE,2024-08-03T02:43:42.893-04:00
Joseph Steinschleuder,Hiding John,,,,Accapella,2022,DLTLLY,2022-11-13,https://www.youtube.com/watch?v=y6t8jKfD-AE,50149,y6t8jKfD-AE,Stellwerk Hamburg,2024-08-03T02:43:42.893-04:00
Mazzikaner,Requiem,Proving Grounds Vol. 2,,Berlin,Accapella,2022,DLTLLY,2022-11-06,https://www.youtube.com/watch?v=TAm558704I4,15777,TAm558704I4,Proving Grounds  Panke Berlin,2024-08-03T02:43:42.893-04:00
KIRUMA,ZEPTAH,,,,Accapella,2022,FOB,2022-11-04,https://www.youtube.com/watch?v=fWJTrdnzJrg,16471,fWJTrdnzJrg,ACAPELLA BATTLE,2024-08-03T02:43:42.893-04:00
MC GEUNER,ROLLING G,,,,Accapella,2022,FOB,2022-11-03,https://www.youtube.com/watch?v=uu0PY0v7IFQ,38090,uu0PY0v7IFQ,ACAPELLA BATTLE,2024-08-03T02:43:42.893-04:00
Krom,Fate,,,,Accapella,2022,DLTLLY,2022-10-23,https://www.youtube.com/watch?v=Li-qeNs1KpU,16279,Li-qeNs1KpU,Freestyle Halbfinale 2/2,2024-08-03T02:43:42.893-04:00
Hiding John,Lyrico,,Festsaal Kreuzberg,Berlin,Accapella,2022,DLTLLY,2022-10-16,https://www.youtube.com/watch?v=DfqZW-U6Pt8,84387,DfqZW-U6Pt8,Berlin 9th Birthday,2024-08-03T02:43:42.893-04:00
CRAZE & PHILLIE.45,VYRUS & FREEZY,,,,On Beat,2022,FOB,2022-10-14,https://www.youtube.com/watch?v=ldSXHCj1nOM,77262,ldSXHCj1nOM,ON BEAT BATTLE,2024-08-03T02:43:42.894-04:00
HOLU,MC RABIAT,,,,Accapella,2022,FOB,2022-10-14,https://www.youtube.com/watch?v=N9pjDq1PXRU,2280,N9pjDq1PXRU,ACAPELLA BATTLE,2024-08-03T02:43:42.894-04:00
Kato,Craze,,,,Accapella,2022,DLTLLY,2022-10-14,https://www.youtube.com/watch?v=EutFE-eb8sc,17319,EutFE-eb8sc,Freestyle Viertelfinale 4/4,2024-08-03T02:43:42.894-04:00
HEINZ87,OREGANO,,,,Accapella,2022,FOB,2022-10-14,https://www.youtube.com/watch?v=TRUrdcR5wIw,13094,TRUrdcR5wIw,ACAPELLA BATTLE,2024-08-03T02:43:42.894-04:00
Aytee,Galv,,Festsaal Kreuzberg,Berlin,On Beat,2022,DLTLLY,2022-10-09,https://www.youtube.com/watch?v=jD054e2cdBw,46389,jD054e2cdBw,Berlin 9th Birthday,2024-08-03T02:43:42.894-04:00
Fate,Davie Jones,,,,Accapella,2022,DLTLLY,2022-10-07,https://www.youtube.com/watch?v=05TK5EPBr0Y,16594,05TK5EPBr0Y,Freestyle Viertelfinale 3/4,2024-08-03T02:43:42.894-04:00
Tobi High,Wolff,,Festsaal Kreuzberg,Berlin,Accapella,2022,DLTLLY,2022-10-03,https://www.youtube.com/watch?v=k3BrRmzQiho,65840,k3BrRmzQiho,Berlin 9th Birthday,2024-08-03T02:43:42.894-04:00
Notyzze,Shizu,,,,Accapella,2022,DLTLLY,2022-10-02,https://www.youtube.com/watch?v=ZrSdgJqcZoE,18821,ZrSdgJqcZoE,Freestyle Viertelfinale 2/4,2024-08-03T02:43:42.894-04:00
Julo,Joseph Steinschleuder,,Badehaus Berlin,Berlin,Accapella,2022,DUDL,2022-10-01,https://www.youtube.com/watch?v=OZXeAAAO5J4,38458,OZXeAAAO5J4,Battle,2024-08-03T02:43:42.894-04:00
Krom,Mighty P,,,,Accapella,2022,DLTLLY,2022-09-30,https://www.youtube.com/watch?v=Jh54jeD5YeU,16505,Jh54jeD5YeU,Freestyle Viertelfinale 1/4,2024-08-03T02:43:42.894-04:00
T-WAY,FREEKNO,,,,Accapella,2022,FOB,2022-09-28,https://www.youtube.com/watch?v=9l3DT26cxe8,4270,9l3DT26cxe8,ACAPELLA BATTLE,2024-08-03T02:43:42.895-04:00
JOSEPH STEINSCHLEUDER,FAIVEL,,,,Accapella,2022,FOB,2022-09-27,https://www.youtube.com/watch?v=aUwkQJY2Rf8,23785,aUwkQJY2Rf8,ACAPELLA BATTLE,2024-08-03T02:43:42.895-04:00
TOLLSCHOCK,PESC,,,,Accapella,2022,FOB,2022-09-27,https://www.youtube.com/watch?v=BwRs5JfDleQ,5736,BwRs5JfDleQ,ACAPELLA BATTLE,2024-08-03T02:43:42.895-04:00
Morgana,Kiruma,,,,Accapella,2022,DUDL,2022-09-24,https://www.youtube.com/watch?v=sAEdAkJMRdU,19218,sAEdAkJMRdU,Battle,2024-08-03T02:43:42.895-04:00
MC Rabiat,Pulsar,,,,Accapella,2022,DUDL,2022-09-17,https://www.youtube.com/watch?v=dkTL_Nv3G8Q,6041,dkTL_Nv3G8Q,Battle,2024-08-03T02:43:42.895-04:00
MC COLOGNE,.TECEY,,,,On Beat,2022,FOB,2022-09-14,https://www.youtube.com/watch?v=r1F9bbM1oKU,2681,r1F9bbM1oKU,ON BEAT BATTLE,2024-08-03T02:43:42.895-04:00
VYRUS,ZEPTAH,,,,On Beat,2022,FOB,2022-09-14,https://www.youtube.com/watch?v=Zm6fOMQaFS0,50502,Zm6fOMQaFS0,ON BEAT BATTLE,2024-08-03T02:43:42.895-04:00
Bong Teggy,Davie Jones,splash! 23,Splash,Ferropolis,On Beat,2022,DLTLLY,2022-09-11,https://www.youtube.com/watch?v=pdhbmLWMwyg,164001,pdhbmLWMwyg,Splash! Festival,2024-08-03T02:43:42.895-04:00
DEZ,LevRudi,,,,Accapella,2022,DUDL,2022-09-10,https://www.youtube.com/watch?v=4hkL_gTsuBc,8883,4hkL_gTsuBc,Battle,2024-08-03T02:43:42.895-04:00
Karanova,Aytee,splash! 23,Splash,Ferropolis,On Beat,2022,DLTLLY,2022-09-04,https://www.youtube.com/watch?v=n6c9Qv8P-C8,63109,n6c9Qv8P-C8,Splash! Festival,2024-08-03T02:43:42.896-04:00
Trunkenbold,Flashus Christus,,,,Accapella,2022,DUDL,2022-09-03,https://www.youtube.com/watch?v=NIohlGTNge8,7887,NIohlGTNge8,Battle,2024-08-03T02:43:42.896-04:00
